RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
50,2,1033,1502.886,3.772,7,53.080,3.148,,,,,27,33.967,40.232,1033,40.010,0.004
50,3,654,951.335,2.914,5,49.734,39.752,,,,,13,0.522,0.000,654,24.450,0.000
50,4,672,870.995,1.912,,,,,,,,,,,672,24.500,0.000
40,0,672326,1215809,2026766,85031,643600.1,26368.99,6,35475.51,4588546,,331717,66119.45,51089.79,672326,22161.07,1359.822
40,1,555641,1206496,2984191,94885,707504.3,76492.99,1,10227.42,0.000,,325156,80947.18,197395.3,555641,18338.21,22058.56
40,2,1035,2637.661,9.959,,,,,,,,10,0.379,0.000,1035,69.075,0.099
40,3,824,1266.425,3.453,,,,,,,,,,,824,31.199,0.000
40,4,203,308.166,3.552,3,29.367,12.059,,,,,8,0.433,0.004,203,7.907,0.000
30,0,744831,1531041,47124346,114507,862879.6,31093.25,4,22316.17,4199659,,385011,81983.15,420199.6,744831,24717.59,37399.78
30,1,598212,1534401,15049838,125380,945537.0,276036.0,,,,,360050,124335.9,519239.0,598212,20057.10,8822.062
30,2,1335,2716.162,6.320,4,27.340,0.518,,,,,30,6.610,1.012,1335,69.092,0.042
30,3,702,870.120,0.711,,,,,,,,,,,702,26.645,0.000
30,4,1102,1572.008,2.035,,,,,,,,,,,1102,43.834,0.000
20,0,752037,1838516,3924960,144151,1076072,455259.9,4,21589.71,465951.9,,400305,139421.3,184493.1,752037,25207.98,2491.540
20,1,630181,1584861,2794465,122512,929479.8,45274.25,,,,,375647,135930.4,134930.2,630181,20499.89,1127.434
20,2,1476,2884.046,5.569,3,39.218,136.801,,,,,9,0.320,0.000,1476,69.089,0.014
20,3,2008,2721.714,1.701,,,,,,,,,,,2008,74.833,0.000
20,4,1371,1870.629,1.983,,,,,,,,,,,1371,65.901,0.162
10,0,752919,1897654,3983306,146339,1094437,765201.0,5,27784.39,282549.7,,403972,164005.0,613538.4,752919,24678.45,2069.816
10,1,630027,1677017,5557142,127464,971695.1,35689.67,,,,,380084,168924.0,341870.6,630027,21231.22,4825.113
10,2,611,948.223,3.715,4,34.411,16.121,,,,,30,9.967,2.604,611,25.050,0.004
10,3,,,,,,,,,,,,,,,,
10,4,3306,4820.985,11.076,,,,,,,,,,,3306,137.060,0.314
5,0,766723,1939040,3076886,148878,1116467,66824.66,7,26520.59,105529.0,,413570,172830.5,570931.7,766723,26011.36,15415.96
5,1,645790,1734394,2327653,130467,997231.6,270637.3,,,,,393073,179679.8,245766.7,645790,21731.17,1714.377
5,2,1056,2064.334,5.438,4,28.291,2.339,,,,,25,12.426,2.643,1056,66.453,0.301
5,3,534,550.499,1.452,,,,,,,,,,,534,20.996,0.000
5,4,403,516.874,1.862,,,,,,,,,,,403,14.561,0.000
