RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
50,14,290,645.930,3.351,,,,,,,
50,15,3761,3625.182,39.021,,,,,,,
50,16,204,318.886,0.921,,,,,,,
50,17,86,147.519,2.882,,,,,,,
50,18,262,510.164,2.978,,,,,,,
50,19,188,305.314,7.460,3,49.804,143.711,,,,
40,8,2779,3463.730,6.445,,,,,,,
40,9,2824,3373.307,2.385,,,,,,,
40,10,2529,3223.812,6.621,2,38.841,272.774,,,,
40,11,1442,1826.014,2.303,,,,,,,
40,12,525,714.180,2.623,,,,,,,
40,13,218,286.728,1.742,,,,,,,
40,14,242,553.357,1.336,,,,,,,
40,15,3721,3661.755,49.066,,,,,,,
40,16,,,,,,,,,,
40,17,77,117.383,0.838,,,,,,,
40,18,381,701.371,5.809,2,44.559,369.892,,,,
40,19,211,349.994,1.592,,,,,,,
30,8,2936,3659.542,627.443,,,,,,,
30,9,3347,3936.240,4.720,,,,,,,
30,10,2456,3128.620,3.861,,,,,,,
30,11,1784,2502.628,1.493,,,,,,,
30,12,2305,2571.775,18.037,,,,,,,
30,13,1282,1666.889,1.715,,,,,,,
30,14,508,906.843,1.374,,,,,,,
30,15,4181,4487.271,184.516,,,,,,,
30,16,81,111.752,0.784,,,,,,,
30,17,,,,,,,,,,
30,18,327,584.689,2.513,,,,,,,
30,19,132,230.379,11.931,1,30.759,0.000,,,,
20,8,3444,4391.930,3.409,,,,,,,
20,9,3337,4278.593,5.144,,,,,,,
20,10,3399,4201.703,5.751,6,39.107,7.003,,,,
20,11,3378,4474.866,6.456,,,,,,,
20,12,1279,1614.419,0.506,,,,,,,
20,13,519,639.926,0.382,,,,,,,
20,14,258,694.087,0.714,,,,,,,
20,15,5559,4844.146,117.262,,,,,,,
20,16,,,,,,,,,,
20,17,,,,,,,,,,
20,18,297,478.862,1.249,,,,,,,
20,19,152,249.734,1.220,,,,,,,
10,8,4136,5246.388,6.686,,,,,,,
10,9,3730,4645.952,16.804,,,,,,,
10,10,3032,3655.283,19.532,,,,,,,
10,11,3093,4053.510,17.161,,,,,,,
10,12,492,591.108,1.065,,,,,,,
10,13,172,207.511,0.443,,,,,,,
10,14,246,700.857,3.763,,,,,,,
10,15,5747,5539.661,34.518,,,,,,,
10,16,,,,,,,,,,
10,17,91,135.898,0.889,,,,,,,
10,18,295,505.463,2.061,,,,,,,
10,19,117,178.855,0.646,,,,,,,
5,8,3776,4647.792,15.693,2,17.668,12.241,,,,
5,9,3215,3856.937,6.631,,,,,,,
5,10,1403,1796.718,1.964,8,67.669,60.262,,,,
5,11,411,541.759,1.547,,,,,,,
5,12,79,133.109,0.972,,,,,,,
5,13,280,206.183,1.357,,,,,,,
5,14,1031,1596.886,3.365,3,46.787,260.392,,,,
5,15,2842,3411.923,1.674,,,,,,,
5,16,79,100.563,0.629,,,,,,,
5,17,181,330.429,6.368,,,,,,,
5,18,314,462.109,1.690,,,,,,,
5,19,117,172.554,0.675,,,,,,,
