RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
40,4,1162,1623.052,2.122,16,132.590,18.930,,,,,16,0.666,0.000,1162,44.612,0.000
30,0,541099,963943.4,4078019,152,1161.681,6.672,5,38695.94,22881944,400192.9,257355,14984.35,9378.844,541099,455545.0,3853036
30,1,418343,826667.5,3521204,145,1203.818,13.665,1,7533.701,0.000,380579.6,232830,14448.69,10439.91,418343,422993.5,3343178
30,2,410037,1113811,3468834,119,1088.924,16.145,,,,512119.9,227873,13087.95,2891.677,410037,571149.9,2326485
30,3,472,655.827,2.527,,,,,,,,,,,472,18.125,0.000
30,4,2189,3489.080,31.076,,,,,,,,,,,2189,79.610,0.001
20,0,545757,1001639,6333080,130,905.038,3.296,5,36883.83,6733993,428274.1,261703,15517.23,45078.60,545757,483140.6,5999686
20,1,418502,858807.2,3907820,53,403.047,4.146,2,19953.80,5040572,407390.1,233043,14957.31,8965.198,418502,449712.7,3680641
20,2,420268,1152937,2875326,55,624.922,48.762,,,,545160.3,232683,13220.85,5577.270,420268,604999.0,1371205
20,3,556,745.896,1.356,,,,,,,,,,,556,21.690,0.000
20,4,2886,4264.250,4.834,,,,,,,,,,,2886,104.301,0.000
10,0,546878,1032357,4949870,289,2672.910,17.853,6,38948.00,4009761,446631.4,262572,14537.44,11376.90,546878,501168.7,4693902
10,1,420240,891287.5,16747429,393,3068.691,9.386,1,10732.14,0.000,423360.4,233954,14419.23,2986.867,420240,466034.7,16018086
10,2,420167,1148604,3801101,45,306.747,1.769,1,11929.30,0.000,544329.6,233051,13421.52,3493.208,420167,603829.2,2809557
10,3,657,912.865,2.192,,,,,,,,,,,657,39.953,0.338
10,4,3771,4600.498,70.704,,,,,,,,,,,3771,191.031,1.581
5,0,553085,1083492,7473757,611,5023.567,18.884,7,30376.95,770287.0,456658.6,268688,50350.35,71437.41,553085,511957.9,6132136
5,1,424749,950741.4,9430466,564,4361.386,15.612,1,6375.123,0.000,435031.2,238942,48904.98,4871125,424749,477904.2,7730869
5,2,428154,1230264,4502112,3213,23142.02,37.428,,,,601750.4,238836,13445.80,57169.55,428154,661081.1,2813406
5,3,1618,2187.095,1.513,,,,,,,,,,,1618,75.082,0.136
5,4,2194,2936.999,16.332,,,,,,,,,,,2194,81.731,0.001
