RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
70,2,22775,74228.24,59030.30,48,328.122,4.057,1,28311.43,0.000,38438.19,21814,980.788,10.361,22775,41242.77,55979.17
70,3,931,1275.801,1.982,,,,,,,,,,,931,52.134,0.250
70,4,777,1077.691,2.496,,,,,,,,,,,777,28.869,0.000
60,0,119628,145601.6,107892.3,64,438.427,1.742,7,38134.17,13749530,33350.62,20522,659.181,14.555,119628,44057.04,102876.6
60,1,25544,61233.13,23934.79,10,73.145,2.478,1,6458.779,0.000,29258.19,24567,808.240,3.122,25544,31785.86,23416.15
60,2,24144,84827.41,70112.63,54,373.256,0.571,,,,42639.00,23305,1050.176,16.270,24144,45766.09,65359.56
60,3,858,1091.154,0.696,,,,,,,,,,,858,32.313,0.000
60,4,1044,1520.123,2.282,16,101.846,1.010,,,,,16,0.543,0.000,1044,39.499,0.000
50,0,124585,155956.6,179462.5,247,1791.073,5.358,4,31191.62,21147051,36174.87,23091,760.183,22.356,124585,47468.86,168985.6
50,1,25410,65885.48,85242.22,89,643.422,3.398,1,13912.99,0.000,31345.02,24654,828.601,8.700,25410,33825.58,82695.72
50,2,47659,119984.5,243759.8,858,5974.883,3.105,,,,53225.92,35659,1525.268,1833.927,47659,58586.70,214099.1
50,3,811,1106.298,1.295,,,,,,,,,,,811,31.589,0.000
50,4,775,1101.299,1.992,,,,,,,,,,,775,30.594,0.000
40,0,436330,696046.7,13860125,20620,143358.8,675.937,7,53730.55,26850851,175150.0,191752,7161.857,1121.778,436330,217729.5,11786034
40,1,327848,572026.5,1660857,16680,116854.0,1069.282,2,29717.39,31380895,168795.3,185522,6735.370,692.713,327848,201588.9,1446399
40,2,321351,743055.4,4298802,18683,131470.9,3519.658,2,34846.08,3463817,237684.4,181254,8857.704,12951.68,321351,277981.8,3759373
40,3,1716,2341.641,1.980,,,,,,,,,,,1716,77.593,0.129
40,4,2352,3040.533,13.063,,,,,,,,,,,2352,106.905,0.500
30,0,541669,992626.9,6262234,914,6353.928,4.101,5,22863.99,2792709,408338.9,256828,9291.687,279.176,541669,462800.8,6094058
30,1,418040,850984.4,3671581,435,3303.481,9.473,,,,390739.1,231784,8569.692,157.299,418040,433490.2,3601477
30,2,412671,1127408,9417281,420,3301.873,12.012,,,,518866.9,228908,12655.22,190296.8,412671,577217.4,6943041
30,3,806,1258.603,3.939,,,,,,,,,,,806,33.669,0.000
30,4,654,892.469,2.239,,,,,,,,,,,654,25.046,0.000
20,0,545576,982625.3,6078396,316,2098.567,2.611,4,20529.43,289039.4,413079.1,260678,9402.764,349.522,545576,468055.3,5936216
20,1,418360,834277.5,27234795,78,573.726,2.248,,,,387034.1,231910,8499.231,1164.049,418360,429441.8,26702449
20,2,419339,1149087,69922596,441,3639.415,35.797,,,,530734.5,232386,12792.54,3082.716,419339,591279.2,52998348
20,3,1796,2523.947,1.523,,,,,,,,,,,1796,70.117,0.000
20,4,1988,2572.285,2.386,,,,,,,,,,,1988,75.133,0.000
10,0,545638,1029187,10300285,194,2085.366,20.828,5,34010.07,9062975,443769.3,260847,9357.931,25662.68,545638,498696.7,10100081
10,1,419208,882110.1,6435166,100,1143.116,23.615,1,12165.69,0.000,415779.8,232340,8314.630,221.285,419208,457670.7,6286476
10,2,419501,1120810,4967985,1,7.680,0.000,1,16557.60,0.000,527744.8,232324,12812.27,2313.716,419501,585799.2,3882237
10,3,1927,2892.727,2.312,,,,,,,,,,,1927,71.512,0.000
10,4,2454,3493.166,8.871,,,,,,,,,,,2454,106.304,0.342
5,0,554323,1133313,5483737,1037,8181.769,65.642,7,30444.39,712672.1,512472.8,266474,15424.15,6361.090,554323,567535.6,5302859
5,1,426554,992108.9,63524837,673,5091.503,21.822,1,6264.084,0.000,484180.5,237444,14181.85,2537.955,426554,527183.8,61904927
5,2,427028,1249899,6129168,2469,17063.18,16.294,1,8006.158,0.000,616886.3,237513,13960.16,3651.369,427028,675905.9,3425294
5,3,2363,3331.141,6.371,,,,,,,,,,,2363,112.313,0.443
5,4,2232,3103.258,15.552,,,,,,,,,,,2232,96.218,0.293
