RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
60,1,38802,71657.22,36342.12,129,903.899,2.395,1,12272.49,0.000,30012.19,37364,1255.296,317.552,38802,33507.76,35362.06
60,2,585,864.270,1.361,,,,,,,,,,,585,23.755,0.000
60,3,830,1065.468,1.548,,,,,,,,,,,830,30.878,0.000
60,4,493,706.773,2.427,,,,,,,,,,,493,18.747,0.000
50,0,143805,170852.1,94269.93,549,3924.251,4.166,4,27757.61,10316861,37600.53,37558,1283.438,35.241,143805,50579.63,85230.70
50,1,86466,116686.0,75515.64,1271,9298.272,4.736,1,11920.37,0.000,36255.30,62016,2031.231,40.969,86466,44174.96,69579.19
50,2,786,1115.972,2.126,,,,,,,,,,,786,34.652,0.004
50,3,685,1122.620,4.322,32,239.145,20.660,,,,,32,1.109,0.000,685,25.740,0.000
50,4,607,852.436,1.059,,,,,,,,,,,607,23.136,0.000
40,0,622627,853216.9,571777172,19604,136709.9,1495.910,5,24405.58,606112.4,208367.6,292233,10541.01,1114.368,622627,268541.2,470019311
40,1,505074,734702.0,1182846,19648,135053.7,1398.446,2,22448.00,16796767,197104.8,284902,10114.68,892.504,505074,245772.2,961454.6
40,2,1352,2433.881,8.625,,,,,,,,,,,1352,60.910,0.010
40,3,896,1224.530,1.909,,,,,,,,,,,896,34.239,0.000
40,4,637,933.725,1.350,,,,,,,,,,,637,27.273,0.000
30,0,745926,1096741,40207906,231,1603.706,3.104,5,23174.49,2839859,396582.0,367812,12861.77,254.717,745926,469277.9,38550068
30,1,614816,952801.6,5683552,306,2411.547,11.510,1,7496.294,0.000,374974.3,342599,12222.30,1228.445,614816,435229.4,5467859
30,2,1654,4502.612,12.944,,,,,,,,,,,1654,128.335,0.252
30,3,1866,2554.981,2.115,,,,,,,,,,,1866,106.245,0.334
30,4,1046,1514.189,2.361,,,,,,,,,,,1046,54.116,0.202
20,0,751978,1176682,295390.0,252,1766.775,8.076,4,26508.73,4494601,432227.8,373883,12989.37,246.132,751978,505100.7,77304.31
20,1,630109,1042984,10866879,3,28.608,2.616,1,10027.18,0.000,412726.8,350230,12602.71,22911.28,630109,473935.7,10495780
20,2,143,180.741,2.136,,,,,,,,,,,143,5.514,0.000
20,3,1979,3168.961,3.413,,,,,,,,,,,1979,87.565,0.133
20,4,2302,3194.851,12.983,,,,,,,,,,,2302,113.377,1.062
10,0,752923,1194604,370760.2,97,670.447,3.096,5,34312.94,3025155,451181.1,374904,12998.52,226.242,752923,523650.2,190750.3
10,1,630140,1062717,8479523,2,13.522,0.943,1,10316.24,0.000,431184.9,350229,12334.34,35767.30,630140,492560.8,8218540
10,2,1020,2240.771,9.638,,,,,,,,,,,1020,51.470,0.016
10,3,310,379.855,0.416,,,,,,,,,,,310,12.071,0.000
10,4,527,699.206,1.440,,,,,,,,,,,527,21.360,0.000
5,0,755282,1274494,1471991,169,1273.686,9.580,7,28889.15,324356.9,486438.4,376174,13262.72,6668.073,755282,559230.0,911673.9
5,1,632852,1142209,4055992,42,330.880,20.824,1,5455.018,0.000,458234.6,352352,12838.02,1623.890,632852,519365.7,3953764
5,2,1680,3999.806,10.157,,,,,,,,,,,1680,106.947,0.220
5,3,646,855.296,0.609,,,,,,,,,,,646,26.851,0.000
5,4,735,972.890,1.078,,,,,,,,,,,735,27.388,0.000
