RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
60,3,1510,2232.756,2.919,,,,,,,,,,,1510,58.351,0.000
60,4,1281,1765.595,1.826,30,184.389,0.940,,,,,30,0.976,0.000,1281,45.953,0.000
50,0,134632,164348.8,415396.4,219,1593.858,5.541,4,27777.21,4855645,38099.62,32998,1118.920,29.066,134632,50363.22,392682.8
50,1,81186,113527.4,87417.50,1145,8053.966,3.513,1,11231.15,0.000,37237.30,59315,1945.256,81.589,81186,44619.77,82391.82
50,2,2384,3300.812,40.112,,,,,,,,,,,2384,139.703,1.354
50,3,1241,1843.877,2.901,,,,,,,,,,,1241,43.677,0.000
50,4,1583,2057.191,2.091,,,,,,,,,,,1583,56.110,0.000
40,0,651220,981300.6,3692878,38750,265200.8,2800.537,5,31162.78,4930727,200105.9,310244,10852.39,3733.584,651220,262190.6,2697873
40,1,491889,881736.7,3090767,43670,300923.1,234822.5,1,9947.156,0.000,188624.1,280886,10237.51,3256.901,491889,236548.9,2170507
40,2,1275,2925.058,9.361,,,,,,,,,,,1275,68.107,0.048
40,3,1187,1659.114,2.346,,,,,,,,,,,1187,44.357,0.000
40,4,1494,2031.896,2.312,,,,,,,,,,,1494,56.075,0.000
30,0,746042,1112726,10408197,450,2936.008,2.388,5,23776.84,2522344,404088.3,367857,12913.44,1230.574,746042,476873.0,9998176
30,1,617304,971297.8,10984242,672,5383.162,11.729,,,,377761.1,343852,12158.33,492.192,617304,438392.4,10518328
30,2,2916,5357.812,28.255,,,,,,,,,,,2916,176.629,0.708
30,3,2053,2945.962,1.201,,,,,,,,,,,2053,76.208,0.000
30,4,1790,2451.415,2.220,,,,,,,,,,,1790,65.794,0.000
20,0,751862,1175490,2019371,303,2254.667,153.890,4,21292.51,230353.6,434879.0,373844,13094.87,2047.093,751862,508243.3,938058.9
20,1,630143,1038248,11910053,300,2458.447,8.733,,,,410966.3,350229,12408.38,35976.01,630143,472968.5,11533972
20,2,897,2360.104,9.436,,,,,,,,,,,897,48.630,0.033
20,3,1644,2006.952,2.394,,,,,,,,,,,1644,60.102,0.000
20,4,728,1267.959,6.417,32,239.837,29.010,,,,,32,1.311,0.000,728,28.101,0.000
10,0,752885,1228196,865577.3,97,665.949,1.913,5,27913.02,682538.9,461268.4,374902,13013.60,281.074,752885,534338.6,557347.7
10,1,630077,1088219,3925522,2,17.918,13.603,,,,437704.8,350229,12242.48,28487.59,630077,499269.6,3782282
10,2,1307,3113.929,52.823,26,193.137,18.258,,,,,26,0.852,0.000,1307,60.608,0.013
10,3,1304,1765.321,1.660,,,,,,,,,,,1304,63.360,0.168
10,4,865,1191.634,1.939,8,54.736,2.127,,,,,8,0.300,0.000,865,32.193,0.000
5,0,754396,1260098,567360.5,109,793.303,5.747,7,29682.28,654672.8,485748.3,375636,13381.48,432.367,754396,559411.3,378176.8
5,1,632403,1128885,6010242,78,698.924,23.812,1,5686.060,0.000,457379.4,352258,12444.34,376.665,632403,518637.1,5796734
5,2,1376,2918.555,6.153,,,,,,,,,,,1376,69.680,0.011
5,3,1187,1505.006,0.808,,,,,,,,,,,1187,58.798,0.181
5,4,652,971.876,1.602,,,,,,,,,,,652,28.121,0.000
