RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
50,3,555,764.471,2.759,,,,,,,,,,,555,36.625,0.427
50,4,579,764.884,0.980,,,,,,,,,,,579,22.404,0.000
40,0,462946,634611.5,1414474,2730,19306.04,10.726,7,62642.99,54356547,208133.5,205667,9447.858,2520.533,462946,253486.1,1302492
40,1,345626,540380.5,3981326,4601,32640.17,23.578,3,47145.42,17917317,200129.2,193726,9340.730,30304.61,345626,234718.3,3692874
40,2,346873,726810.2,9061220,1406,10731.85,21.069,2,48491.18,20506562,294020.6,193947,10009.77,735.676,346873,340385.2,7978620
40,3,3135,4039.216,61.632,,,,,,,,,,,3135,181.389,2.038
40,4,1686,2546.869,1.921,,,,,,,,,,,1686,61.606,0.000
30,0,540934,969075.8,10711384,151,1170.552,6.397,5,30063.08,2126315,406501.3,257212,15892.67,17173.33,540934,460691.2,10066597
30,1,418417,838173.4,13484647,121,894.252,3.106,1,7677.889,0.000,388962.9,232904,15143.75,14888.32,418417,431807.3,12675035
30,2,406376,1103247,3033089,167,1493.660,20.796,1,28608.03,0.000,520303.3,225952,12303.62,2516.768,406376,577686.4,2077552
30,3,698,1080.987,3.478,,,,,,,,,,,698,29.711,0.000
30,4,611,732.364,2.603,16,103.834,1.465,,,,,16,0.645,0.000,611,25.038,0.000
20,0,545357,996855.0,155079384,141,1043.996,7.291,5,32315.46,9354778,421755.3,261551,15686.95,12764.15,545357,476169.7,146764609
20,1,418367,849022.5,6287522,37,294.356,1.415,2,18544.54,9130294,395086.2,232837,15064.03,19187.48,418367,437568.4,5935853
20,2,419627,1143171,12138019,43,316.847,7.455,,,,534142.8,232556,12990.50,2604.478,419627,594980.6,8771424
20,3,1599,2211.699,2.015,,,,,,,,,,,1599,59.705,0.000
20,4,1336,2025.978,35.514,,,,,,,,,,,1336,64.926,0.164
10,0,546520,1020698,5919967,495,4279.692,14.887,6,37926.77,5032972,438607.5,262327,13827.79,17198.30,546520,493415.5,5672847
10,1,419291,876722.3,4409590,153,1632.383,305.545,1,10305.58,0.000,413801.2,233362,13803.23,5329.213,419291,456302.6,4199814
10,2,420083,1143590,7023556,16,104.800,1.322,1,12640.88,0.000,537142.9,232758,12629.00,1512.491,420083,595316.8,5142728
10,3,2167,3294.162,28.039,,,,,,,,,,,2167,79.337,0.002
10,4,1482,2044.169,1.975,,,,,,,,,,,1482,55.508,0.000
5,0,554543,1091291,7522274,663,5115.603,15.479,7,31281.75,1186567,462448.2,269382,50164.74,71438.14,554543,518134.6,6210782
5,1,426093,956776.9,4945371,524,3860.308,15.547,1,6196.250,0.000,437357.1,239914,50950.32,133419.6,426093,480419.4,4040141
5,2,429248,1237340,1199148,3836,27200.34,43.074,,,,608609.2,240351,13073.64,5571.523,429248,668604.4,401305.2
5,3,1771,2590.410,1.703,,,,,,,,,,,1771,80.811,0.125
5,4,2501,3626.451,6.827,,,,,,,,,,,2501,97.384,0.000
