RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
50,2,48906,108880.7,131839.9,677,4979.701,4.042,1,24886.88,0.000,49793.28,36356,1393.528,4.207,48906,54940.50,125865.6
50,3,1206,1688.314,2.137,,,,,,,,,,,1206,44.850,0.000
50,4,691,877.310,0.757,,,,,,,,,,,691,25.504,0.000
40,0,457826,679253.1,4808154,14088,98387.16,1068.633,6,34267.88,6843003,189620.5,201981,7308.055,662.985,457826,234239.4,4310389
40,1,326543,554164.8,1235575,12830,90789.22,606.547,1,10820.83,0.000,178391.1,185068,6761.938,572.610,326543,211435.9,1119577
40,2,348072,757906.9,9404576,10129,73634.09,465.397,1,17170.50,0.000,276057.7,195455,9626.604,937.069,348072,321058.8,8220575
40,3,979,1335.078,1.406,,,,,,,,,,,979,36.311,0.000
40,4,859,1430.731,4.172,32,213.070,8.976,,,,,32,1.060,0.000,859,48.336,0.257
30,0,541545,985157.4,11014038,837,5858.673,2.778,5,36630.10,25707993,407313.9,256707,9140.871,699.645,541545,460666.2,10707781
30,1,418482,842400.3,3182662,227,1735.784,10.311,1,16703.60,0.000,386128.4,231903,8471.317,335.589,418482,428009.2,3110278
30,2,409793,1127828,15635198,592,5354.299,19.926,,,,520056.0,227767,12357.79,2556.738,409793,578386.8,11253880
30,3,3767,4601.698,71.444,,,,,,,,,,,3767,159.999,0.006
30,4,1658,2400.360,1.649,,,,,,,,,,,1658,61.332,0.000
20,0,545223,1007561,5902380775,194,1345.195,3.528,5,31401.87,6949538,430542.3,260671,9367.819,226.547,545223,485021.8,5764049822
20,1,418261,854548.1,3669685,2,17.385,9.035,1,10910.35,0.000,399045.3,231904,8337.631,267.462,418261,441643.4,3577618
20,2,419568,1136866,5207610,8,125.205,248.491,1,22899.26,0.000,531974.1,232555,12801.82,2132.072,419568,591171.2,4034363
20,3,2153,2864.297,20.164,,,,,,,,,,,2153,96.669,2.065
20,4,1434,1884.375,1.184,,,,,,,,,,,1434,52.980,0.000
10,0,545583,1021913,9247587,204,2201.763,24.142,5,31071.73,397941.7,437552.0,260861,9360.912,183.275,545583,492535.1,8965979
10,1,418866,876935.0,3923280,93,1265.660,13.092,,,,413980.2,232067,8378.833,1144.227,418866,456026.8,3852607
10,2,419622,1135317,10599439,6,48.383,2.283,,,,528625.6,232574,13187.33,2311.236,419622,586800.3,8180656
10,3,671,925.373,1.705,,,,,,,,,,,671,25.476,0.000
10,4,1301,1779.442,1.769,,,,,,,,,,,1301,50.777,0.000
5,0,554093,1116898,12678700,852,7033.374,15.662,7,30509.12,630713.2,502274.0,266891,23819.23,42242.51,554093,557364.1,11582546
5,1,425584,978625.9,4964110,534,4372.601,18.214,1,5978.820,0.000,473349.7,236830,23925.15,438315.9,425584,516089.5,4565117
5,2,428980,1235733,5713086,3336,24194.48,37.389,,,,602038.5,239443,13903.74,6298.984,428980,661481.8,3013196
5,3,1734,2187.710,0.508,,,,,,,,,,,1734,63.517,0.000
5,4,1703,2318.167,1.830,,,,,,,,,,,1703,63.154,0.000
